id,label
5797,2
5798,4
5799,4
5800,6
5801,6
5802,3
5803,0
5804,6
5805,3
5806,0
5807,6
5808,4
5809,6
5810,3
5811,4
5812,3
5813,6
5814,6
5815,6
5816,3
5817,6
5818,3
5819,3
5820,6
5821,3
5822,4
5823,4
5824,6
5825,0
5826,2
5827,4
5828,4
5829,4
5830,6
5831,0
5832,4
5833,4
5834,6
5835,2
5836,2
5837,2
5838,4
5839,4
5840,3
5841,4
5842,4
5843,0
5844,3
5845,3
5846,4
5847,3
5848,5
5849,6
5850,4
5851,6
5852,2
5853,6
5854,6
5855,3
5856,5
5857,3
5858,3
5859,5
5860,0
5861,4
5862,3
5863,4
5864,2
5865,3
5866,4
5867,2
5868,2
5869,4
5870,0
5871,3
5872,0
5873,6
5874,5
5875,6
5876,0
5877,4
5878,3
5879,6
5880,2
5881,5
5882,4
5883,0
5884,2
5885,6
5886,6
5887,0
5888,0
5889,6
5890,3
5891,3
5892,0
5893,3
5894,6
5895,0
5896,4
5897,5
5898,4
5899,3
5900,0
5901,6
5902,2
5903,6
5904,4
5905,0
5906,0
5907,6
5908,3
5909,4
5910,4
5911,0
5912,3
5913,0
5914,0
5915,0
5916,6
5917,4
5918,0
5919,6
5920,0
5921,4
5922,0
5923,0
5924,0
5925,6
5926,4
5927,6
5928,4
5929,0
5930,4
5931,2
5932,5
5933,6
5934,0
5935,3
5936,3
5937,6
5938,5
5939,5
5940,0
5941,3
5942,6
5943,4
5944,0
5945,0
5946,2
5947,2
5948,6
5949,3
5950,2
5951,4
5952,2
5953,3
5954,6
5955,6
5956,6
5957,4
5958,2
5959,4
5960,3
5961,4
5962,6
5963,0
5964,2
5965,5
5966,2
5967,0
5968,4
5969,4
5970,2
5971,5
5972,4
5973,6
5974,2
5975,4
5976,6
5977,0
5978,1
5979,3
5980,3
5981,3
5982,3
5983,4
5984,3
5985,4
5986,3
5987,3
5988,4
5989,0
5990,0
5991,0
5992,5
5993,3
5994,5
5995,4
5996,4
5997,2
5998,4
5999,6
6000,3
6001,4
6002,2
6003,3
6004,0
6005,0
6006,4
6007,3
6008,3
6009,4
6010,0
6011,3
6012,5
6013,4
6014,0
6015,3
6016,5
6017,4
6018,0
6019,4
6020,4
6021,4
6022,6
6023,4
6024,4
6025,5
6026,6
6027,3
6028,3
6029,5
6030,6
6031,0
6032,6
6033,3
6034,5
6035,4
6036,6
6037,3
6038,3
6039,3
6040,0
6041,0
6042,4
6043,4
6044,3
6045,3
6046,5
6047,2
6048,5
6049,3
6050,3
6051,3
6052,3
6053,4
6054,6
6055,4
6056,2
6057,4
6058,3
6059,3
6060,4
6061,1
6062,3
6063,3
6064,3
6065,3
6066,2
6067,3
6068,5
6069,4
6070,0
6071,1
6072,0
6073,6
6074,3
6075,0
6076,4
6077,3
6078,5
6079,2
6080,4
6081,6
6082,3
6083,3
6084,0
6085,5
6086,4
6087,6
6088,6
6089,2
6090,6
6091,2
6092,6
6093,4
6094,6
6095,6
6096,2
6097,2
6098,6
6099,5
6100,2
6101,4
6102,2
6103,3
6104,5
6105,6
6106,3
6107,5
6108,5
6109,2
6110,3
6111,4
6112,4
6113,3
6114,4
6115,6
6116,3
6117,5
6118,4
6119,3
6120,3
6121,0
6122,4
6123,3
6124,2
6125,2
6126,4
6127,3
6128,6
6129,4
6130,4
6131,3
6132,3
6133,4
6134,2
6135,5
6136,3
6137,6
6138,3
6139,2
6140,2
6141,6
6142,6
6143,4
6144,6
6145,4
6146,3
6147,4
6148,3
6149,4
6150,2
6151,0
6152,3
6153,3
6154,4
6155,3
6156,3
6157,4
6158,3
6159,2
6160,0
6161,6
6162,3
6163,5
6164,4
6165,3
6166,6
6167,0
6168,2
6169,2
6170,2
6171,3
6172,2
6173,3
6174,3
6175,3
6176,3
6177,4
6178,0
6179,3
6180,2
6181,3
6182,2
6183,0
6184,3
6185,5
6186,4
6187,6
6188,4
6189,5
6190,0
6191,3
6192,3
6193,6
6194,6
6195,5
6196,0
6197,6
6198,4
6199,2
6200,4
6201,6
6202,6
6203,4
6204,4
6205,3
6206,6
6207,5
6208,4
6209,5
6210,4
6211,6
6212,3
6213,3
6214,5
6215,3
6216,2
6217,5
6218,4
6219,3
6220,2
6221,4
6222,3
6223,2
6224,5
6225,6
6226,4
6227,6
6228,6
6229,2
6230,5
6231,2
6232,3
6233,4
6234,6
6235,0
6236,4
6237,4
6238,4
6239,0
6240,3
6241,4
6242,3
6243,3
6244,4
6245,2
6246,0
6247,5
6248,5
6249,1
6250,2
6251,4
6252,3
6253,4
6254,4
6255,2
6256,3
6257,6
6258,0
6259,4
6260,3
6261,0
6262,4
6263,2
6264,3
6265,2
6266,3
6267,5
6268,6
6269,2
6270,6
6271,6
6272,4
6273,4
6274,4
6275,0
6276,4
6277,5
6278,2
6279,4
6280,4
6281,5
6282,0
6283,6
6284,0
6285,6
6286,3
6287,6
6288,2
6289,4
6290,3
6291,0
6292,3
6293,5
6294,4
6295,4
6296,0
6297,4
6298,3
6299,4
6300,2
6301,4
6302,3
6303,0
6304,6
6305,4
6306,1
6307,3
6308,6
6309,2
6310,4
6311,4
6312,6
6313,0
6314,4
6315,6
6316,0
6317,2
6318,3
6319,0
6320,0
6321,6
6322,2
6323,6
6324,0
6325,4
6326,3
6327,5
6328,4
6329,2
6330,3
6331,0
6332,6
6333,3
6334,4
6335,1
6336,0
6337,2
6338,2
6339,0
6340,5
6341,3
6342,4
6343,2
6344,2
6345,3
6346,2
6347,2
6348,3
6349,6
6350,0
6351,2
6352,0
6353,3
6354,5
6355,4
6356,3
6357,6
6358,3
6359,4
6360,2
6361,6
6362,0
6363,6
6364,0
6365,3
6366,6
6367,5
6368,4
6369,6
6370,2
6371,0
6372,5
6373,3
6374,5
6375,6
6376,0
6377,3
6378,5
6379,6
6380,3
6381,3
6382,4
6383,2
6384,0
6385,5
6386,4
6387,1
6388,4
6389,4
6390,2
6391,0
6392,3
6393,0
6394,3
6395,6
6396,4
6397,6
6398,4
6399,6
6400,6
6401,4
6402,2
6403,6
6404,0
6405,2
6406,0
6407,4
6408,3
6409,5
6410,2
6411,2
6412,5
6413,4
6414,6
6415,4
6416,4
6417,6
6418,6
6419,4
6420,2
6421,5
6422,4
6423,5
6424,3
6425,5
6426,4
6427,6
6428,4
6429,5
6430,3
6431,6
6432,3
6433,3
6434,0
6435,5
6436,0
6437,4
6438,0
6439,4
6440,6
6441,5
6442,4
6443,2
6444,3
6445,2
6446,4
6447,2
6448,6
6449,4
6450,3
6451,6
6452,0
6453,0
6454,6
6455,5
6456,4
6457,4
6458,6
6459,2
6460,0
6461,0
6462,3
6463,3
6464,4
6465,2
6466,2
6467,4
6468,3
6469,4
6470,4
6471,4
6472,3
6473,4
6474,4
6475,2
6476,5
6477,2
6478,3
6479,5
6480,4
6481,0
6482,6
6483,4
6484,0
6485,2
6486,4
6487,2
6488,6
6489,2
6490,3
6491,3
6492,5
6493,2
6494,6
6495,4
6496,4
6497,2
6498,2
6499,6
6500,3
6501,1
6502,5
6503,2
6504,3
6505,4
6506,6
6507,3
6508,4
6509,0
6510,5
6511,6
6512,5
6513,3
6514,4
6515,6
6516,3
6517,2
6518,5
6519,0
6520,6
6521,2
6522,4
6523,6
6524,6
6525,6
6526,6
6527,4
6528,6
6529,5
6530,4
6531,4
6532,2
6533,3
6534,4
6535,5
6536,2
6537,2
6538,3
6539,0
6540,2
6541,4
6542,2
6543,3
6544,3
6545,6
6546,0
6547,6
6548,4
6549,3
6550,4
6551,3
6552,4
6553,6
6554,2
6555,5
6556,3
6557,2
6558,6
6559,4
6560,2
6561,0
6562,2
6563,6
6564,6
6565,5
6566,4
6567,5
6568,2
6569,4
6570,4
6571,5
6572,5
6573,3
6574,3
6575,6
6576,5
6577,6
6578,3
6579,5
6580,2
6581,0
6582,3
6583,0
6584,3
6585,0
6586,3
6587,4
6588,6
6589,2
6590,3
6591,0
6592,3
6593,3
6594,1
6595,3
6596,5
6597,6
6598,0
6599,3
6600,4
6601,3
6602,0
6603,6
6604,0
6605,4
6606,2
6607,5
6608,4
6609,4
6610,6
6611,3
6612,3
6613,4
6614,2
6615,3
6616,2
6617,0
6618,0
6619,0
6620,2
6621,1
6622,6
6623,6
6624,5
6625,0
6626,4
6627,0
6628,6
6629,2
6630,3
6631,3
6632,4
6633,3
6634,5
6635,2
6636,4
6637,3
6638,0
6639,4
6640,5
6641,0
6642,2
6643,4
6644,0
6645,2
6646,2
6647,6
6648,0
6649,3
6650,4
6651,5
6652,3
6653,2
6654,2
6655,3
6656,6
6657,4
6658,3
6659,0
6660,6
6661,0
6662,6
6663,3
6664,6
6665,4
6666,4
6667,1
6668,3
6669,6
6670,4
6671,4
6672,3
6673,4
6674,6
6675,5
6676,2
6677,4
6678,2
6679,5
6680,3
6681,2
6682,1
6683,0
6684,4
6685,6
6686,6
6687,2
6688,1
6689,4
6690,6
6691,6
6692,0
6693,1
6694,5
6695,3
6696,6
6697,1
6698,6
6699,6
6700,1
6701,6
6702,2
6703,3
6704,2
6705,6
6706,4
6707,6
6708,0
6709,6
6710,5
6711,3
6712,2
6713,3
6714,4
6715,4
6716,0
6717,3
6718,4
6719,3
6720,6
6721,4
6722,4
6723,6
6724,3
6725,5
6726,3
6727,6
6728,4
6729,4
6730,0
6731,3
6732,4
6733,6
6734,3
6735,6
6736,2
6737,4
6738,4
6739,4
6740,0
6741,6
6742,2
6743,3
6744,2
6745,3
6746,4
6747,0
6748,4
6749,2
6750,0
6751,6
6752,2
6753,4
6754,4
6755,2
6756,5
6757,4
6758,1
6759,5
6760,3
6761,4
6762,5
6763,4
6764,3
6765,3
6766,2
6767,6
6768,6
6769,6
6770,6
6771,4
6772,3
6773,2
6774,4
6775,6
6776,4
6777,2
6778,4
6779,4
6780,0
6781,4
6782,4
6783,4
6784,4
6785,0
6786,2
6787,6
6788,3
6789,5
6790,3
6791,3
6792,3
6793,0
6794,0
6795,4
6796,5
6797,3
6798,4
6799,3
6800,4
6801,6
6802,5
6803,2
6804,1
6805,0
6806,5
6807,2
6808,4
6809,0
6810,6
6811,6
6812,3
6813,0
6814,4
6815,5
6816,2
6817,0
6818,0
6819,4
6820,3
6821,2
6822,5
6823,6
6824,4
6825,0
6826,3
6827,3
6828,6
6829,4
6830,4
6831,5
6832,3
6833,0
6834,2
6835,2
6836,3
6837,6
6838,3
6839,4
6840,4
6841,4
6842,4
6843,5
6844,6
6845,1
6846,3
6847,4
6848,4
6849,2
6850,2
6851,0
6852,4
6853,2
6854,3
6855,3
6856,4
6857,3
6858,4
6859,5
6860,0
6861,5
6862,6
6863,2
6864,4
6865,4
6866,4
6867,6
6868,2
6869,3
6870,3
6871,1
6872,4
6873,3
6874,0
6875,4
6876,0
6877,5
6878,3
6879,6
6880,3
6881,3
6882,4
6883,5
6884,4
6885,4
6886,6
6887,3
6888,0
6889,3
6890,6
6891,4
6892,5
6893,2
6894,3
6895,3
6896,2
6897,6
6898,0
6899,6
6900,0
6901,0
6902,0
6903,4
6904,3
6905,0
6906,4
6907,6
6908,2
6909,0
6910,0
6911,4
6912,2
6913,2
6914,6
6915,0
6916,3
6917,6
6918,3
6919,4
6920,4
6921,4
6922,6
6923,3
6924,2
6925,2
6926,3
6927,5
6928,4
6929,3
6930,4
6931,4
6932,6
6933,6
6934,2
6935,3
6936,1
6937,6
6938,3
6939,0
6940,3
6941,6
6942,0
6943,4
6944,6
6945,6
6946,4
6947,4
6948,4
6949,0
6950,6
6951,2
6952,4
6953,5
6954,4
6955,3
6956,0
6957,5
6958,2
6959,2
6960,4
6961,4
6962,4
6963,0
6964,4
6965,6
6966,0
6967,4
6968,3
6969,2
6970,6
6971,3
6972,0
6973,0
6974,2
6975,5
6976,3
6977,2
6978,5
6979,2
6980,4
6981,4
6982,4
6983,6
6984,0
6985,4
6986,5
6987,4
6988,2
6989,3
6990,4
6991,0
6992,3
6993,3
6994,4
6995,4
6996,6
6997,6
6998,3
6999,0
7000,0
7001,4
7002,2
7003,6
7004,3
7005,4
7006,3
7007,4
7008,6
7009,4
7010,6
7011,0
7012,0
7013,4
7014,2
7015,2
7016,2
7017,2
7018,4
7019,3
7020,6
7021,4
7022,4
7023,0
7024,3
7025,3
7026,0
7027,4
7028,3
7029,2
7030,3
7031,2
7032,6
7033,5
7034,3
7035,2
7036,6
7037,6
7038,4
7039,0
7040,3
7041,2
7042,0
7043,2
7044,4
7045,6
7046,6
7047,4
7048,5
7049,3
7050,3
7051,2
7052,4
7053,3
7054,0
7055,6
7056,6
7057,2
7058,3
7059,4
7060,3
7061,4
7062,3
7063,5
7064,0
7065,0
7066,6
7067,0
7068,2
7069,0
7070,6
7071,1
7072,0
7073,4
7074,4
7075,4
7076,5
7077,1
7078,4
7079,0
7080,6
7081,5
7082,2
7083,3
7084,4
7085,3
7086,0
7087,2
7088,4
7089,2
7090,4
7091,2
7092,3
7093,4
7094,3
7095,3
7096,1
7097,4
7098,6
7099,2
7100,4
7101,4
7102,6
7103,4
7104,0
7105,3
7106,2
7107,3
7108,0
7109,5
7110,4
7111,6
7112,6
7113,2
7114,5
7115,2
7116,6
7117,2
7118,2
7119,2
7120,5
7121,4
7122,4
7123,4
7124,5
7125,4
7126,2
7127,3
7128,3
7129,2
7130,3
7131,6
7132,2
7133,4
7134,3
7135,4
7136,3
7137,3
7138,0
7139,2
7140,0
7141,3
7142,4
7143,4
7144,4
7145,0
7146,4
7147,3
7148,5
7149,4
7150,4
7151,3
7152,6
7153,6
7154,2
7155,4
7156,3
7157,3
7158,3
7159,0
7160,3
7161,0
7162,4
7163,6
7164,4
7165,2
7166,5
7167,3
7168,4
7169,6
7170,0
7171,5
7172,4
7173,6
7174,2
7175,4
7176,3
7177,4
